"";"X";"Time";"Focal";"Date";"X.7";"X.6";"X.5";"X.4";"X.3";"X.2.x";"Day.x";"Month.x";"Year.x";"Observer.x";"Group.x";"Party.composition.x";"Type_of_data.x";"NOTE";"Activity.x";"GRIMPE_TYPE";"PARTNER";"Joue.avec..";"PLAY";"FOOD_TYPE";"FOOD_SP";"CONTACT.MERE";"ACTIVITE.MERE";"Cluster.mere";"Type.de.nourriture.mere";"Observe.qui";"Activite.autre";"New.column";"Replication";"behaviour";"Success";"ROLE_TARGET";"PARTNER.1";"target.recoit.de.";"Target.agit.sur.";"Cluster";"TYPE";"Solicitation.mere";"Solicitation.autre";"Receveur";"Response.of.partner";"VOC.RECEVEUR.SOLICITATION";"ACTIVITE.AUTRE";"Vocalisation.AG";"X1m";"X5m";"DISTANCE.MERE";"TYPE.OF.DANGER";"Reaction.focal";"Partner";"Reaction.mother.1";"Reaction.mother.2";"Reaction.mother.3";"Reaction.mother.4";"Reaction.mother.5";"New.column.1";"Target.est..";"Comportement";"Vocalisation";"Partenaire";"Origine.de.vocalisation";"DEGREES";"Emetteur";"Receveur.voc";"Type.d.echantillon";"ID.echantillon";"Femelle.en.oestre";"Donneur";"Receveur.partage";"Type.de.partage";"Type.de.nourriture";"Copule.avec";"Intervention";"Symptomes";"Quantite";"Individus";"Blessures";"Aggression.";"Comportement.1";"Partner.AG";"Aggresseur";"Receveur.AG";"Group.activity";"Rencontre";"Etrangers";"Chasse";"Chasseur";"Observateur";"Donneur.1";"Attrapeur";"Proie";"Individus.chasses";"Partie.du.corps";"Qui.mange";"Rencontre.autre.espece";"Autre.espece";"Etat.de.l.autre.espece";"Interactions.autre.espece";"Interaction.acteur";"Individu.dans.l.interaction";"Patrouille";"Observations.indirecte";"New.column.2";"New.column.3";"Fin.de.donnee";"Type.de.point.GPS";"Femelle.en.oestre..fin.donnee.";"Food.manipulation";"FOOD_TYPE.1";"MO.interaction";"Aggression";"Visual.interaction";"context";"CLUSTER.MERE";"Date2";"X.1.x";"X.x";"PARTNER.3";"PARTNER.4";"SOLICITATION.1";"TYPE_PARTAGE";"ACTOR.PARTAGE";"RECEVEUR.PARTAGE";"PARTNER.6";"ACTOR";"Context";"Femelle.en.oestre.fin.de.donnee.";"Grimpe.porte";"ROLE.TARGET";"PARNTER.1";"Comportement.receveur";"Vocalisation.receveur.solicitation";"Partage";"Copulation";"Contact.avec.mere.1";"Activite.mere.1";"Comportement.receveur.1";"Ou.est.la.mere..1";"Commentaire";"NOTE.1";"Joue.avec";"ACTOR.VOC";"VOCALISATION";"PARTNER.AG";"response.of.partner";"Food.manipulation.1";"SOLICITATION";"Target.est";"RECEVEUR.AG";"Date.birth.new.baby.x";"Date.pregnancy.x";"Mother.pregnant.x";"Mother.reaction";"Approachfocal";"Lookfocal";"MotherSM";"MotherAB";"Grabfocal";"MotherNN";"Mother.ATorAW";"Mother.fuite";"Mother.GM";"approach.grab.offspring";"X.2.y";"X.y";"Group.y";"X.1.y";"X.x.1";"Activity.y";"Mother";"mean.party.size";"Observer.y";"Party.composition.y";"Type_of_data.y";"Matriline";"Sex";"attachment.type";"median_age";"Age.year";"Family";"Age.new";"Age.mother";"rank";"percentage.oestrus.yes";"party.size";"party.size.adult";"Date.birth.new.baby.y";"Date.pregnancy.y";"Mother.pregnant.y";"X.y.1";"Day.y";"Month.y";"Year.y";"Femelle.oestre";"mother.swelling";"days.pregnant";"months.pregnant";"danger.type";"Age.scale";"party.size.adult.scale";"Age.mother.round";"Age.mother.round.scale";"rank.scale";"party.size.scale";"Older.siblings";"presence.older.sibling";"Group";"months.pregnant.scale"
"204";205;"15:11:00";"SM8";"2023-01-10";1362;1362;106998;106998;106998;106998;10;1;2023;"Oscar";"SUD";"HAV; HAI; IBR; KIG; BB KIN; KIN; OFI; OPA; BB OPA; PUS; RAJ; RAP; XEL; BB XEL; XOR; XSO; XYL; XIA; Inconnu";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"PL";"";"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;2251;2251;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Approach focal; Look focal";1;1;0;0;0;0;0;0;0;1;123562;123562;"SUD";44805;44805;"";"HAV";19;"Oscar";"MERE; HAI; IBR; KIG; BB KIN; KIN; OFI; OPA; BB OPA; PUS; RAJ; RAP; XEL; BB XEL; XOR; XSO; XYL; XIA; Inconnu";"Danger";"HAV";"M";"Resistant";25;2,083333333;"";30;21;0,25;0;19;8;NA;NA;"No";262;10;1;2023;"LUC";"No";0;0;"Play";-0,903406564643541;0,00336529523290449;21;-0,728044271086014;-1,21780224827136;0,545018827570215;NA;"No";"SUD";-0,276551046904134
"205";206;"15:13:57";"SF27";"2022-04-12";1118;1118;89269;89269;89269;89269;12;4;2022;"Kim";"SUD";"XYL; EDO; ETO; HAI; HAV; IBR; INI; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; PEM; POE; PUS; RAJ; RAP; UAP; URA; XEL; XIA; XOR; XSO";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"Fuite";NA;"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Contact";"UAP";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"12/04/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Approach focal; Look focal";1;1;0;0;0;0;0;0;0;1;58114;58114;"SUD";116403;116403;"";"XYL";20;"Kim";"MERE; EDO; ETO; HAI; HAV; IBR; INI; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; PEM; POE; PUS; RAJ; RAP; UAP; URA; XEL; XIA; XOR; XSO";"Aggression";"XYL";"F";"Secure";38;3,166666667;"XEL; XSO; XOR";38;16,25;0,692307692307692;100;25;11;NA;NA;"No";232;12;4;2022;"MERE; HAV; PEM; RAP; UAP";"Yes";0;0;"Focal receiver";-0,589062860007066;0,800940265431264;16;-1,49084927660054;0,598599753660588;1,37480123956684;NA;"No";"SUD";-0,276551046904134
"206";207;"15:17:37";"SM1";"2022-09-16";29;29;1902;1902;1902;1902;16;9;2022;"Ele";"SUD";"AYA; ASA; AKI; AKU; IBR; INI; ISH; JAM; LIM; LIR; BB LUC; LUC; OFI; OPA; BB OPA; PEM; POE; PUS; XEL; BB XEL; XOR; XSO";"Danger";"avant 1m;apre contact";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"PL";NA;"Attrapefocal";"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"16/09/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Attrape focal; Approach focal; Look focal";1;1;0;0;1;0;0;0;0;1;112958;112958;"SUD";1891;1891;"";"ASA";26;"Ele";"AYA; MERE; AKI; AKU; IBR; INI; ISH; JAM; LIM; LIR; BB LUC; LUC; OFI; OPA; BB OPA; PEM; POE; PUS; XEL; BB XEL; XOR; XSO";"Danger";"ASA";"M";"Secure";23;1,916666667;"AKI; AYA";23;24,6666666666667;0,416666666666667;97,1454759722404;22;9;NA;NA;"No";2;16;9;2022;"HAV; LUC; PEM; XYL";"No";0;0;"Play";-1,17845730620046;0,269223618632358;25;-0,117800266674395;-0,533360914210045;0,959910033568526;"AYA; AKI";"Yes";"SUD";-0,276551046904134
"207";208;"15:26:28";"EF7";"2022-06-27";328;328;25075;25075;25075;25075;27;6;2022;"Giuliana";"EST";"FAT; FLE; IND; ILA; IZA; IVO; KAR; PAD; PLA; POL; WIL; YET; ZAM; Inconnu";"Danger";"tree falling as she was playing";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"Approach mere";"";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"27/06/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Look focal";0;1;0;0;0;0;0;0;0;0;14575;14575;"EST";38009;38009;"";"FAT";10;"Giuliana";"MERE; FLE; IND; ILA; IZA; IVO; KAR; PAD; PLA; POL; WIL; YET; ZAM; Inconnu";"Danger";"FAT";"F";"Secure";25;2,083333333;"";26;23,4166666666667;0,5;0;14;7;NA;NA;"No";NA;NA;NA;NA;"NN";"No";0;0;"Play";-1,06057841696178;-0,262493028166549;23;-0,422922268880204;-0,191140247179389;-0,146466515760304;NA;"No";"EST";-0,276551046904134
"208";209;"15:34:11";"EF7";"2023-01-04";1349;1349;105990;105990;105990;105990;4;1;2023;"Oscar";"EST";"FAT; ATH; CHA; COM; ERA; FLE; IND; ILA; IZA; IVO; KAR; PAD; BB POL; PLA; PES; POL; POS; RIC; BB UJA; UJA; YET; YOY; FA2; Inconnu";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"Approach mere";"";"Attrapefocal";"Approachfocal";"Lookfocal";"GM";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;1243;1243;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Attrape focal; Approach focal; Look focal; GM";1;1;0;0;1;0;0;0;0;1;21048;21048;"EST";39140;39140;"";"FAT";16;"Oscar";"MERE; ATH; CHA; COM; ERA; FLE; IND; ILA; IZA; IVO; KAR; PAD; BB POL; PLA; PES; POL; POS; RIC; BB UJA; UJA; YET; YOY; FA2; Inconnu";"Danger";"FAT";"F";"Secure";25;2,083333333;"";33;24;0,5;0;24;15;NA;NA;"No";259;4;1;2023;"IND";"No";0;0;"Play";-0,785527675404863;1,86437355902908;24;-0,270361267777299;-0,191140247179389;1,23650417090073;NA;"No";"EST";-0,276551046904134
"209";210;"15:35:34";"EF7";"2022-08-26";335;335;25358;25358;25358;25358;26;8;2022;"Giuliana";"EST";"BB POL; FAT; FLE; IND; ILA; IZA; IVO; PAD; PES; PLA; POL";"Danger";"branch FLE was on was falling and FAT came a grabbed her";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Tombe de l'arbre";"PL";"";"Attrapefocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"26/08/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Attrape focal";0;0;0;0;1;0;0;0;0;1;17584;17584;"EST";38290;38290;"";"FAT";17;"Giuliana";"BB POL; MERE; FLE; IND; ILA; IZA; IVO; PAD; PES; PLA; POL";"Danger";"FAT";"F";"Secure";25;2,083333333;"";28;23,5833333333333;0,5;0;11;6;NA;NA;"No";58;26;8;2022;"NN";"No";0;0;"Fall from tree";-0,98199249080266;-0,528351351566002;24;-0,270361267777299;-0,191140247179389;-0,561357721758615;NA;"No";"EST";-0,276551046904134
"210";211;"15:42:23";"SM25";"2022-04-02";1064;1064;80685;80685;80685;80685;2;4;2022;"Kim";"SUD";"RAP; IBR; INI; JAM; JUL; OFI; OPA; PEM; POE; PUS; RAJ";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"NN";NA;"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Contact";"INI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"02/04/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"NN";0;0;0;0;0;1;0;0;0;0;50547;50547;"SUD";103348;103348;"";"RAP";15;"Kim";"MERE; IBR; INI; JAM; JUL; OFI; OPA; PEM; POE; PUS; RAJ";"Aggression";"RAP";"M";"Avoidant";50;4,166666667;"";51;22,25;0,307692307692308;93,9519906323185;11;6;NA;NA;"No";222;2;4;2022;"EDO; JUL; OPA";"No";0;0;"Focal receiver";-0,0782543399727934;-0,528351351566002;22;-0,575483269983109;-0,980880248019367;-0,561357721758615;NA;"No";"SUD";-0,276551046904134
"211";212;"15:42:47";"SM25";"2022-04-02";1065;1065;80686;80686;80686;80686;2;4;2022;"Kim";"SUD";"RAP; IBR; INI; JAM; JUL; OFI; OPA; PEM; POE; PUS; RAJ";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"SM";NA;"Attrapefocal";"Approachfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Contact";"OPA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"02/04/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Attrape focal; Approach focal";1;0;0;0;1;0;0;0;0;1;50588;50588;"SUD";103349;103349;"";"RAP";15;"Kim";"MERE; IBR; INI; JAM; JUL; OFI; OPA; PEM; POE; PUS; RAJ";"Aggression";"RAP";"M";"Avoidant";50;4,166666667;"";51;22,25;0,307692307692308;93,9519906323185;11;6;NA;NA;"No";222;2;4;2022;"EDO; JUL; OPA";"No";0;0;"Focal receiver";-0,0782543399727934;-0,528351351566002;22;-0,575483269983109;-0,980880248019367;-0,561357721758615;NA;"No";"SUD";-0,276551046904134
"212";213;"15:46:35";"EM5";"2022-05-06";205;205;15910;15910;15910;15910;6;5;2022;"Giuliana";"EST";"CHA; COM; ERA; PES; POS; WIL";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"Approach mere";"";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"06/05/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Look focal";0;1;0;0;0;0;0;0;0;0;10769;10769;"EST";24434;24434;"";"CHA";16;"Giuliana";"MERE; COM; ERA; PES; POS; WIL";"Danger";"CHA";"M";"Secure";37;3,083333333;"";37;37,3333333333333;0,625;0;6;5;NA;NA;"No";NA;NA;NA;NA;"NN";"No";0;0;"Play";-0,628355823086625;-0,794209674965455;37;1,71293174656046;0,322190753366597;-1,25284306508913;NA;"No";"EST";-0,276551046904134
"213";214;"15:55:54";"SM22";"2022-05-11";951;951;69739;69739;69739;69739;11;5;2022;"Oscar";"SUD";"PEM; IBR; INI; ISH; JAM; JAC; JUL; OFI; OPA; POE; PUS; RAJ; RAP; SOL; UAP; URA";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Jeu";"Approach mere; SM";NA;"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;"11/05/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-09-28";"2023-02-15";"No";"NN";0;0;0;0;0;1;0;0;0;0;74017;74017;"SUD";90588;90588;"";"PEM";15;"Oscar";"MERE; IBR; INI; ISH; JAM; JAC; JUL; OFI; OPA; POE; PUS; RAJ; RAP; SOL; UAP; URA";"Danger";"PEM";"M";"Secure";41;3,416666667;"PUS";41;23,3333333333333;0,538461538461538;0;16;10;"2023-09-28";"2023-02-15";"No";195;11;5;2022;"NN";"No";0;0;"Play";-0,471183970768388;0,535081942031811;23;-0,422922268880204;-0,0331922470113955;0,130127621571903;"PUS";"Yes";"SUD";-0,276551046904134
"214";215;"15:56:27";"SF2";"2022-06-06";82;82;4806;4806;4806;4806;6;6;2022;"Kim";"SUD";"ASA; AKI; AKU; AYA; IBR; LIM; LIR; BB LUC; LUC; OFI; OPA; UAP; URA";"Aggression";"Target was 5m away from mother before aggression.";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"AW or AT; PL";NA;"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Non-contact with movement";"AKI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"06/06/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"NN";0;0;0;0;0;1;0;0;0;0;80565;80565;"SUD";8107;8107;"";"ASA";10;"Kim";"MERE; AKI; AKU; AYA; IBR; LIM; LIR; BB LUC; LUC; OFI; OPA; UAP; URA";"Aggression";"ASA";"F";"1";66;5,5;"AKI; AKU";63;24,4166666666667;0,384615384615385;53,9813408548492;13;6;NA;NA;"No";10;6;6;2022;"RAP; UAP";"No";0;0;"Focal receiver";0,39326121698192;-0,528351351566002;24;-0,270361267777299;-0,664984247683375;-0,284763584426408;"AKI";"Yes";"SUD";-0,276551046904134
"215";216;"16:04:04";"SF13";"2023-01-13";591;591;45881;45881;45881;45881;13;1;2023;"Ele";"SUD";"XSO; EDO; BB EDO; ETO; HAI; HAV; IBR; JAM; LIM; LIR; BB LUC; RAJ; RAP; UAP; URA; XEL; BB XEL; XIA; XOR; XYL; Inconnu";"Aggression";"10m before 9m after";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"SM";NA;"Approachfocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Unknown";"Inconnu";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"13/01/2023";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Approach focal; Look focal";1;1;0;0;0;0;0;0;0;1;127425;127425;"SUD";63100;63100;"";"LUC";24;"Ele";"XSO; MERE; EDO; BB EDO; ETO; HAI; HAV; IBR; JAM; LIM; LIR; BB LUC; RAJ; RAP; UAP; URA; XEL; BB XEL; XIA; XOR; XYL; Inconnu";"Aggression";"LUC";"F";"1";67;5,583333333;"BB LUC; LIR";68;24;0,166666666666667;100;22;10;NA;NA;"No";107;13;1;2023;"MERE";"Yes";0;0;"Focal receiver";0,589726032379717;0,535081942031811;24;-0,270361267777299;-1,56002291530202;0,959910033568526;"LIM";"Yes";"SUD";-0,276551046904134
"216";217;"16:04:59";"SM22";"2022-04-05";943;943;69379;69379;69379;69379;5;4;2022;"Oscar";"SUD";"EDO; ETO; HAI; HAV; IBR; INI; ISH; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; OFI; OPA; PEM; POE; PUS; SOL; UAP; URA";"Aggression";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"";"NN";NA;"NN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;"Non-contact with movement";"KIN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Focal receiver";NA;NA;NA;"05/04/2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2023-09-28";"2023-02-15";"No";"NN";0;0;0;0;0;1;0;0;0;0;52216;52216;"SUD";90231;90231;"";"PEM";21;"Oscar";"EDO; ETO; HAI; HAV; IBR; INI; ISH; KIG; BB KIN; KIN; LIM; LIR; BB LUC; LUC; OFI; OPA; MERE; POE; PUS; SOL; UAP; URA";"Aggression";"PEM";"M";"Secure";41;3,416666667;"PUS";40;23,25;0,538461538461538;51,87648143271;22;11;"2023-09-28";"2023-02-15";"No";193;5;4;2022;"EDO; PEM";"No";0;0;"Focal receiver";-0,510476933847947;0,800940265431264;23;-0,422922268880204;-0,0331922470113955;0,959910033568526;"PUS";"Yes";"SUD";-0,276551046904134
"217";218;"16:13:34";"SM1";"2023-03-15";1475;1479;121223;121223;121223;121223;15;3;2023;"Oscar";"SUD";"ASA; AKI; AKU; AYA";"Danger";"";"";NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;"Tombe de l'arbre";"PL";"";"Attrapefocal";"Lookfocal";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;16476;16476;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"No";"Attrape focal; Look focal";0;1;0;0;1;0;0;0;0;1;165779;165779;"SUD";6257;6257;"";"ASA";12;"Oscar";"MERE; AKI; AKU; AYA";"Danger";"ASA";"M";"Secure";23;1,916666667;"AKI; AYA";29;25,1666666666667;0,416666666666667;0;4;2;NA;NA;"No";367;15;3;2023;"RAP; PEM";"No";0;0;"Fall from tree";-0,942699527723101;-1,59178464516381;25;-0,117800266674395;-0,533360914210045;-1,52943720242134;"AYA; AKI";"Yes";"SUD";-0,276551046904134
